Age,Gender,Height,Weight,BMI,BMI Category
32,Female,1.7390729792498123,105.28785028557353,34.81309569837726,Obese
42,Male,1.92977087708994,90.03786696013354,24.177628589908373,Normal
48,Female,1.7445753551707792,104.38222511137364,34.29628537710469,Obese
42,Male,1.879258657616361,107.23873602661014,30.365369286634312,Obese
31,Female,1.716466952769451,101.96904274509704,34.609669302248605,Obese
53,Female,1.7749481835679668,94.0924532466129,29.866438261607,Overweight
62,Male,1.9744608624545523,82.25475655904788,21.09910153668985,Normal
42,Female,1.5965903202870204,75.13246886182677,29.474108382985648,Overweight
30,Male,1.7537695172806422,57.41013991632305,18.665669459079226,Normal
36,Male,1.979520890462225,103.42265274201591,26.393409398749608,Overweight
24,Female,1.669449535708143,51.32153569005146,18.414208313876884,Underweight
32,Male,1.8208533901028547,50.20962015348028,15.143873657912698,Underweight
64,Female,1.8027459277278215,90.39160437403598,27.813718086525306,Overweight
24,Female,1.6954752410037166,99.5641446311413,34.63538844150662,Obese
39,Female,1.715082902944568,50.53164154062178,17.178813761236633,Underweight
30,Male,1.8754605064850625,59.44403102573354,16.900221855332887,Underweight
25,Male,1.968904805384288,69.45921652118051,17.917624978301188,Underweight
23,Male,1.8965970815687565,87.46576941705331,24.31576654031134,Normal
49,Female,1.5184114710418075,67.21193482565485,29.151938931983715,Overweight
19,Female,1.5390453673189115,78.26936728409201,33.04372347572927,Obese
31,Female,1.7194891940269872,79.33111870508463,26.831482980473737,Overweight
37,Male,1.9405972866733163,63.83502851512869,16.950722616094975,Underweight
57,Male,1.8136838395443056,52.1027706209839,15.83936079112751,Underweight
34,Female,1.7043215087411667,73.07568294259445,25.157636228433137,Overweight
52,Female,1.5187273311435034,57.90683665958233,25.105577952505897,Overweight
18,Female,1.4549306911071096,61.622691026191,29.110927946885077,Overweight
41,Female,1.7520547937013582,92.74908009396948,30.21441865578348,Obese
31,Female,1.7371032005540348,87.37195135990117,28.95481499650009,Overweight
41,Female,1.7622848927679768,56.47602689141471,18.18494114735555,Underweight
33,Male,1.8056470783988785,60.766515722236605,18.637969474526493,Normal
46,Male,1.8888671544776396,68.45756595466625,19.187510216403417,Normal
51,Male,1.750006846469459,59.29634085059049,19.361918983486845,Normal
59,Female,1.8245997928791229,94.72622639281032,28.45345404811799,Overweight
52,Female,1.4564756168936437,59.16050202135935,27.888516548516733,Overweight
52,Male,1.7361514356394294,82.5352455812798,27.381941626412036,Overweight
30,Female,1.793403227730814,106.18753974360943,33.01548372046705,Obese
29,Male,1.764280591895832,55.94124785777542,17.97201765068629,Underweight
31,Male,1.7878960893546731,92.68721985786044,28.995814108389467,Overweight
29,Male,1.8414419293060027,84.70720712139959,24.980682947920005,Overweight
30,Female,1.790561128989228,100.2311315058604,31.26254491306157,Obese
57,Female,1.4815743882179218,67.4237046082441,30.716072755728423,Obese
56,Male,1.9370628556246172,63.41355045281045,16.900308908565894,Underweight
51,Male,1.8621148551824451,94.96209103120152,27.386550870203237,Overweight
38,Male,1.9471624940010364,104.00699894488524,27.43204433394546,Overweight
23,Female,1.8118335388576168,100.39720478443748,30.583348409531133,Obese
25,Male,1.883922063777264,58.19408107325127,16.396567826231408,Underweight
61,Male,1.736034667376666,72.60177947545259,24.089649351720325,Normal
21,Male,1.7529859300696264,85.7517433484273,27.90526154868348,Overweight
53,Male,1.751349757866666,61.48483899249767,20.045748016636907,Normal
22,Male,1.8298144793732407,108.93402689299276,32.53489717433663,Obese
41,Female,1.6839064466760811,79.24846629866987,27.948271071442093,Overweight
20,Male,1.721547979755886,100.48972653683248,33.90653437179636,Obese
19,Female,1.817668686913864,101.78731249540834,30.808049006594317,Obese
24,Female,1.765036122642605,88.49048435851674,28.40464568751901,Overweight
38,Female,1.7937734594729011,53.73951525133682,16.701618403302,Underweight
58,Female,1.742010406343062,52.01635739923904,17.14109042853068,Underweight
33,Male,1.9190047210952463,86.50334988015763,23.48988224586634,Normal
52,Male,1.7888432354907329,103.60897563451704,32.378208387461854,Obese
50,Male,1.7843615728215545,69.08106621544064,21.69668122090616,Normal
37,Male,1.9133169519364204,59.74622779899542,16.320619949324264,Underweight
47,Female,1.5910693503401805,74.0585740392848,29.25479951083129,Overweight
44,Male,1.7949756864584252,87.61555611268935,27.193435709640237,Overweight
61,Male,1.7798838599002234,74.55337160130401,23.533361115410397,Normal
28,Female,1.526199169408107,68.57169396282612,29.438959254560707,Overweight
36,Female,1.7549083338623548,101.61121933180664,32.99383438755175,Obese
45,Male,1.84754126362812,93.51045588424644,27.39503632078819,Overweight
57,Female,1.7844885456941224,108.11255457378869,33.950689603206,Obese
31,Female,1.717021690579123,90.19027093008393,30.59201817024204,Obese
47,Male,1.7772067813961725,84.9096192693595,26.88320043511829,Overweight
25,Female,1.5914347468960492,56.5011625879171,22.30897988720143,Normal
27,Male,1.881948073414008,97.60861110308232,27.55959687390131,Overweight
39,Male,1.8992243829489943,68.70965638195054,19.048694735141,Normal
52,Male,1.858971117018957,81.70376670209046,23.64268491813352,Normal
45,Female,1.448963348008523,73.22721830097035,34.878494990074906,Obese
25,Male,1.8997022921688065,87.693563119071,24.299460026503308,Normal
53,Female,1.5879959815576186,73.70421702327783,29.22762581868504,Overweight
47,Male,1.9591402750528488,60.1862510892488,15.6807282025829,Underweight
28,Male,1.758935773235049,99.84828882099592,32.273098469849856,Obese
24,Male,1.809486910115844,105.37223115655075,32.18216701894705,Obese
36,Female,1.5118736430855677,50.552101479234125,22.11608356903433,Normal
38,Male,1.9763211721302825,82.17679161623687,21.039438000691973,Normal
28,Male,1.942624358584301,53.76683909699472,14.247440283084911,Underweight
53,Female,1.7497769627546225,104.89949986795222,34.26163063921832,Obese
24,Female,1.7569049487394166,103.73438026140964,33.606724397363294,Obese
43,Male,1.8616667940908809,101.51863535147204,29.29151713572511,Overweight
54,Female,1.504433028695031,60.55802391014872,26.756295036133498,Overweight
41,Male,1.7663360998624702,89.4287334673657,28.663577260210783,Overweight
19,Female,1.4595849587428211,56.843460288742016,26.682206983176265,Overweight
24,Female,1.6989647455639574,90.95196776149658,31.509634482065028,Obese
63,Female,1.420442989475176,67.27380086117108,33.34251459542179,Obese
41,Male,1.9736054789053836,106.67841809002978,27.38772022588781,Overweight
39,Female,1.5968026227799577,66.64322974107866,26.13686902848428,Overweight
65,Female,1.727065878211523,98.63318200945804,33.067794985176164,Obese
41,Male,1.7335582603594288,72.9907390475481,24.28795097084169,Normal
22,Female,1.666727802108499,86.85771565944526,31.266483806968264,Obese
62,Female,1.4509472159549477,62.66313131653964,29.765204180444695,Overweight
42,Female,1.711043841555647,56.033365877332216,19.139228877386635,Normal
54,Male,1.888901966323048,109.7548504416585,30.76131414517557,Obese
48,Female,1.6630611873912715,96.3726237931797,34.844739883683445,Obese
64,Female,1.8278984202956023,56.40758185850599,16.88236817644824,Underweight
62,Female,1.7228762958181645,70.5589884389018,23.77081950210973,Normal
61,Female,1.811014770898835,105.56387984320604,32.18632251390718,Obese
64,Female,1.445840240047518,63.22500748056773,30.244629869115155,Obese
59,Male,1.93279148414676,58.36723083058969,15.624246506444177,Underweight
44,Male,1.7037765289533224,83.41364328652577,28.7350414629238,Overweight
53,Female,1.7670314402879526,88.72066503120573,28.41425245906562,Overweight
41,Female,1.7027388143001292,86.00449525128892,29.66368354690829,Overweight
42,Male,1.8327508049183,56.188327921864726,16.72781706969765,Underweight
35,Male,1.7340022821126129,60.39647412020854,20.086869418488455,Normal
27,Female,1.6597639046915238,87.7770896904027,31.86313811967097,Obese
54,Male,1.9330884576584184,92.37212438221935,24.719374451170527,Normal
56,Female,1.6881134858488736,78.12605281241514,27.41527484702475,Overweight
60,Female,1.4822212409202675,51.87933902267768,23.613935301794083,Normal
59,Male,1.7585390420598983,53.71662740245306,17.37019557336246,Underweight
50,Female,1.817398244692758,101.34067286772128,30.68199360033685,Obese
65,Female,1.7898064856343074,51.49416312437621,16.074810040973677,Underweight
62,Male,1.7917784505514327,81.65885765021706,25.43517218563098,Overweight
55,Female,1.7516996156641549,80.7697749971741,26.322649666017664,Overweight
23,Male,1.740352380516013,83.11169717413358,27.4402312871152,Overweight
56,Male,1.8422479752738716,109.94750671110316,32.3958373258161,Obese
45,Female,1.642711609628893,77.92413395483914,28.87681771036121,Overweight
38,Male,1.9324495708829827,55.87405303584856,14.962144229972356,Underweight
61,Female,1.6755284891258215,75.78903417253203,26.99620637377512,Overweight
28,Female,1.7265645300842671,56.47641460822642,18.945300075664047,Normal
54,Male,1.941162630421858,104.17139435280444,27.64551172118151,Overweight
27,Female,1.6626918161081594,67.59360224212188,24.450180716865493,Normal
27,Female,1.7785545275286705,99.53675057170754,31.466547141860904,Obese
42,Male,1.956349428165036,74.98711564519104,19.59267765792607,Normal
45,Female,1.475217510098617,53.02579977871698,24.3654877995934,Normal
56,Male,1.7791124142226906,60.19988833695815,19.01905373742732,Normal
59,Female,1.5696059927854682,78.93184182222566,32.03840894654048,Obese
36,Male,1.7883002950159776,99.29526386997895,31.049001466810157,Obese
23,Male,1.84639338258662,65.72252841799464,19.278169433277043,Normal
41,Female,1.586844499486629,70.55830020124975,28.020725020570875,Overweight
42,Male,1.8236528453996643,80.86799545332995,24.31601153893201,Normal
36,Male,1.8554870118190168,72.07031604203058,20.93343938182773,Normal
37,Male,1.9506439438086545,82.45171371752988,21.669239978352984,Normal
56,Male,1.9058644009815493,102.054217813105,28.096159666606425,Overweight
27,Male,1.9725293608571284,103.43425386153304,26.583822790783906,Overweight
45,Male,1.7328439831079427,77.42538690878169,25.78484106964745,Overweight
55,Female,1.5064542839489057,69.07717105805827,30.438456769164123,Obese
64,Male,1.8974907102509164,59.442292887196686,16.509588040475606,Underweight
34,Male,1.838429494318268,79.3990964225553,23.492087097899905,Normal
41,Male,1.9778833645874012,104.43667263941842,26.696336707,Overweight
52,Male,1.7059717268285235,93.29921948076044,32.05784700762272,Obese
50,Female,1.6756895439043795,88.87403898142313,31.65102640053686,Obese
47,Male,1.8239302403055184,61.91212016870712,18.61055088878425,Normal
27,Female,1.6824952947892235,60.050853249122014,21.213457869841022,Normal
45,Male,1.9662601406751936,81.60864081045929,21.108345490445167,Normal
50,Male,1.7996430170582152,77.39051983563922,23.89544004401731,Normal
29,Male,1.9485784054893067,85.82814892481711,22.604451614379197,Normal
31,Male,1.9186268200841057,66.27347775824045,18.003574450463244,Underweight
51,Female,1.624300380689402,89.99286109346977,34.10950108830533,Obese
18,Male,1.8582428598618244,108.28813172231033,31.359989997243808,Obese
54,Male,1.789746789346118,78.61657399314197,24.543185504009987,Normal
56,Male,1.9614227358087728,103.09894157734831,26.798580881337788,Overweight
57,Female,1.5433898681588445,81.47405309563962,34.20330175120793,Obese
18,Female,1.700800052937815,73.76384857492272,25.4998159736183,Overweight
57,Male,1.792752908714773,66.7520581751399,20.76939228840412,Normal
33,Female,1.7671420404525409,101.9351056597528,32.64230809847165,Obese
34,Female,1.7915743130662438,88.40712778651508,27.543404939877025,Overweight
42,Female,1.6256173783124028,73.63332506312481,27.863633281262352,Overweight
22,Male,1.9441187086664595,69.36411816326341,18.35224972592794,Underweight
21,Male,1.863321868039486,65.3112441107811,18.81101349118617,Normal
60,Male,1.7585251101727375,73.4427063470703,23.749338856628537,Normal
43,Male,1.892483144329448,74.49990462201455,20.80135743112738,Normal
25,Female,1.6464134916643598,56.6378471598804,20.89435189230896,Normal
60,Male,1.919474428265986,104.4768000354526,28.356668159047736,Overweight
55,Male,1.9651691701715803,51.10889106013047,13.234165865696689,Underweight
59,Male,1.7168360530355733,74.70696923084287,25.3456520466202,Overweight
63,Male,1.8459805013885624,104.62270225470972,30.70235679003582,Obese
22,Male,1.8301533275920097,57.82925324925189,17.265240512759487,Underweight
20,Male,1.9278044601708544,60.3806312810216,16.246944160254788,Underweight
22,Male,1.7674254799225324,74.66268513190603,23.901292199877503,Normal
38,Female,1.827511649362464,107.08672875358748,32.06382607179465,Obese
21,Male,1.9083701478257469,82.77092995705036,22.72754916441041,Normal
56,Female,1.6617103314853,88.72043664018855,32.13017052097236,Obese
44,Male,1.8432112346080645,104.30068099942604,30.69989756340956,Obese
30,Male,1.7127922484579396,61.81559052174877,21.071169699606216,Normal
53,Male,1.8139629121306384,81.48273303165054,24.763314919311917,Normal
23,Male,1.845891734894436,93.65482354624744,27.486389693271864,Overweight
40,Male,1.7479552156412577,83.23239226672095,27.24154748788651,Overweight
46,Female,1.53491114676582,71.2581597029029,30.24601213977133,Obese
31,Female,1.7430023127383505,85.60237445604129,28.1766842107093,Overweight
33,Female,1.7568528927157967,107.35007240439428,34.78015759788237,Obese
62,Male,1.7426646324178323,50.92871795160345,16.770079027847835,Underweight
53,Male,1.762666507446085,59.45803119705499,19.13683972074015,Normal
53,Female,1.4711108623112603,72.64824599232037,33.568685000814234,Obese
57,Female,1.5204928444991943,67.42314407163559,29.163539990280007,Overweight
52,Male,1.8731369512460343,65.26614494319367,18.601539921725216,Normal
53,Male,1.709961689905038,51.74440478709354,17.696632599162356,Underweight
47,Female,1.7569121347595735,69.06956427985216,22.3762152634284,Normal
25,Female,1.5981290316882848,75.61105542445736,29.60476501539697,Overweight
56,Female,1.6853996398596347,72.97471316684161,25.690147812872908,Overweight
62,Male,1.756358996239014,91.10893466677626,29.53482414602249,Overweight
59,Female,1.437045864638803,65.11259734366006,31.52998478586144,Obese
42,Male,1.7510375612704068,101.21347833068684,33.01014453156778,Obese
52,Female,1.7767766765274289,98.2951529428058,31.136257727252456,Obese
20,Female,1.7120808939497034,76.55116231850735,26.11579360506941,Overweight
31,Male,1.9461691813087625,57.74325661771687,15.245444515461502,Underweight
25,Female,1.7914372923148043,105.86118117432478,32.98629313866917,Obese
31,Female,1.6706271194768283,87.34667997985912,31.29589298646944,Obese
23,Male,1.7198242243855233,63.446992021082046,21.45077134794708,Normal
24,Male,1.7946489487983666,76.51816436048566,23.757761878887848,Normal
18,Female,1.7034902880972185,53.41980965698577,18.4086954285054,Underweight
28,Male,1.953160103350943,91.45918195849046,23.974614000150204,Normal
47,Male,1.8919723952977456,77.91433383680523,21.76645837754693,Normal
23,Male,1.8208253027011767,72.10392487017624,21.748151308954384,Normal
21,Female,1.7630296988658916,50.84509201539816,16.357984080757173,Underweight
48,Female,1.587354516368616,77.12197364209479,30.60767005988501,Obese
47,Female,1.6665189702012513,88.0398694631204,31.69997112620633,Obese
55,Male,1.8215368230879956,82.85442408579618,24.971221831071635,Overweight
41,Female,1.4106684167817352,50.27452116640831,25.26376405499812,Overweight
23,Male,1.8827086186802269,79.42021354403863,22.406025659846108,Normal
24,Male,1.787668188126535,54.91911799850327,17.185007662447543,Underweight
46,Male,1.872685155938828,62.226404555336046,17.74374028651936,Underweight
20,Female,1.550941638674181,70.45943480620276,29.29194726298705,Overweight
44,Male,1.9457171288600597,70.3458447742094,18.581426210704738,Normal
56,Female,1.4685674318040325,60.09829538418995,27.86598304599945,Overweight
61,Male,1.7552111970158424,96.60935035398887,31.3588696771355,Obese
65,Female,1.6356955811227127,88.93365202320258,33.2400115453459,Obese
38,Male,1.7950300432088495,93.98360642432206,29.16813509060029,Overweight
43,Male,1.7762583894073265,69.97008830536775,22.176864232381096,Normal
35,Female,1.575775791400046,82.10179962366539,33.06464227301723,Obese
54,Female,1.616527310287614,71.59839915943286,27.399158195240695,Overweight
43,Male,1.8781896142443388,66.9401943346634,18.97614977055991,Normal
20,Male,1.8623698081567528,70.03330123377528,20.191693894467637,Normal
57,Male,1.7618291467860785,54.5845434246055,17.584989003485948,Underweight
45,Male,1.7350549187386235,72.03506840786523,23.92861274730957,Normal
36,Female,1.7038282376884746,98.0306047568336,33.76836696486623,Obese
18,Female,1.5533547552199174,54.769123480478186,22.698360437314363,Normal
54,Female,1.72064807297135,51.704342909945325,17.463967655385826,Underweight
36,Male,1.7643972908960437,97.84989529550884,31.431680460439196,Obese
60,Female,1.6033260207729492,79.18573563040468,30.803727572609944,Obese
53,Female,1.7400159119260643,93.5178976236788,30.88789379210857,Obese
47,Male,1.821581771418179,67.38908581007469,20.309172181103527,Normal
36,Female,1.6824311646253511,58.96991034241498,20.833194026617,Normal
26,Female,1.6009300996345286,80.77351656073375,31.51550355876546,Obese
65,Male,1.7591393428266384,51.21619525065715,16.550336536398003,Underweight
29,Female,1.3921192033390295,63.63100484925644,32.83340569876042,Obese
44,Male,1.971605117505554,57.24142736297306,14.725518010866,Underweight
36,Male,1.954712554575535,73.06788275706313,19.12320666950121,Normal
57,Female,1.615814106372981,88.11330059613348,33.74882670885761,Obese
48,Female,1.6309065085668049,78.66883191373879,29.57634952417899,Overweight
26,Female,1.8028971632405693,54.70733242402024,16.830756154689183,Underweight
24,Male,1.924800838485383,65.1107886394982,17.574434413536643,Underweight
19,Female,1.5002189948367226,59.86637402208565,26.599509902410123,Overweight
39,Male,1.7586035670169389,101.19626748636522,32.72115272353088,Obese
48,Male,1.7410179213543555,72.13035319169302,23.796417263778523,Normal
38,Male,1.8221976305908936,64.55941309934823,19.44323917054204,Normal
51,Female,1.527828546056405,63.89170785693655,27.37128942211549,Overweight
44,Female,1.7418794235122157,101.64489620610216,33.50035419653039,Obese
45,Male,1.7319090295009294,60.58241800594936,20.19744574829713,Normal
30,Female,1.623574977647268,86.14996610900475,32.68213443829379,Obese
63,Female,1.7451987682269383,104.91061419567824,34.44527322778788,Obese
23,Female,1.627235436281615,67.97150865004352,25.67001501651873,Overweight
37,Female,1.7907396433234148,109.1009362315922,34.02229306304339,Obese
35,Female,1.5456775202701356,81.3380068385975,34.04518860384151,Obese
48,Male,1.8424594561581131,84.47217040617193,24.88386137356721,Normal
45,Female,1.713133041594169,90.83636768074932,30.951206054066706,Obese
29,Female,1.752752621063858,105.88430134577402,34.46595565569241,Obese
60,Female,1.7429451092686437,102.21579194966692,33.647327687540646,Obese
64,Female,1.8096464505643883,51.61917716859881,15.762445819168292,Underweight
59,Female,1.7145393450089732,99.72332421268204,33.92359233699469,Obese
64,Male,1.7141104958115363,82.30329813495227,28.011709297626567,Overweight
56,Female,1.6223129819029998,78.4718745978616,29.81568150454584,Overweight
52,Female,1.7592228892248445,83.57201194825731,27.003441911165133,Overweight
46,Male,1.942284381835612,105.46350584078556,27.95609890134776,Overweight
65,Female,1.7138254417283116,94.99757605249496,32.34292939851001,Obese
40,Male,1.851219104368606,67.09472431841543,19.578198425782933,Normal
62,Female,1.559530348143895,61.578648758581245,25.31876360430254,Overweight
47,Male,1.959025211902764,60.20373328245082,15.68712555695224,Underweight
50,Male,1.9331584338958303,108.14537899962352,28.938303686900948,Overweight
50,Female,1.5024937201757596,76.9472893414065,34.085368561298175,Obese
56,Male,1.9615034999427496,57.16388829449763,14.85742638520542,Underweight
21,Female,1.8134221635798649,101.48092650449098,30.85933655231296,Obese
54,Male,1.7512587072814956,97.5459550258098,31.805970354784897,Obese
28,Female,1.5023574674981215,71.39823480503318,31.63303885186644,Obese
44,Female,1.5602203749314718,66.39598174462184,27.275323279009484,Overweight
25,Female,1.8086134907025635,108.99078714513688,33.31948323641392,Obese
24,Male,1.8056101571908023,75.02936428063617,23.013532601350143,Normal
18,Female,1.7408747094634345,104.844197366685,34.594683928757206,Obese
54,Female,1.7991931161223764,104.20371778177068,32.19049481246071,Obese
34,Female,1.7856995247583487,96.30744607524908,30.202514403276812,Obese
33,Male,1.8839966015033565,105.71053033991647,29.78228543125524,Overweight
30,Female,1.78784242424214,98.34125962463465,30.766443038003924,Obese
49,Female,1.8211094452035568,66.60238436417065,20.08249573881499,Normal
30,Female,1.71293100313485,95.28758980268184,32.475556525440965,Obese
36,Female,1.8175563548248164,90.64709152255467,27.439620663366814,Overweight
49,Female,1.7097546772539896,93.7832331859799,32.08171674606925,Obese
63,Male,1.7900919203451031,98.4527583918165,30.723962313715443,Obese
25,Female,1.5206720194992016,56.69146117913995,24.515826593867573,Normal
35,Female,1.7869322993686343,105.5896451127716,33.06778706468673,Obese
56,Female,1.622516816748221,83.17532977148579,31.59483690544192,Obese
20,Female,1.7808559606432677,72.37365801344221,22.820383337854462,Normal
57,Male,1.9561777577425412,104.71131212675633,27.36383535204924,Overweight
46,Female,1.7508859401194914,99.34920549148926,32.40773566000792,Obese
39,Female,1.735126750919492,52.10299528107604,17.30614266936434,Underweight
49,Male,1.950711259512023,82.86061543954604,21.77520103356432,Normal
50,Male,1.822201186772327,101.2470440067148,30.492266174164246,Obese
56,Male,1.9082530795225157,74.7896315090398,20.538534393974967,Normal
60,Female,1.626872890420748,65.44661659298276,24.72748545376884,Normal
46,Female,1.7464959743535675,100.67677817207256,33.00609391519249,Obese
32,Male,1.9169249207742995,86.37525453844484,23.50602173357589,Normal
26,Male,1.8609221345904587,81.1113823499086,23.42207675186504,Normal
55,Female,1.7772640881747457,100.76034410682637,31.89963478874849,Obese
28,Male,1.830876930378121,78.24545978819721,23.342149269405063,Normal
55,Male,1.9614736200866143,85.88558082401356,22.32314158036434,Normal
41,Male,1.9252197111852687,66.57650868573691,17.962236809428582,Underweight
41,Female,1.8283090992616784,89.51492289196594,26.77911378056424,Overweight
51,Male,1.7783528918758842,97.93288603213972,30.96653852586985,Obese
53,Female,1.6515701356668129,88.05342494263812,32.281388808331045,Obese
20,Male,1.8200859044337,64.75867281261614,19.548532784637143,Normal
39,Male,1.9288762128510577,99.30686541829994,26.691351162155808,Overweight
50,Female,1.6084806959764733,55.410820987174326,21.417209190195138,Normal
21,Female,1.5139763104907589,57.463677356393,25.07005319929792,Overweight
31,Male,1.9283268271890772,88.9510456516125,23.92157505136118,Normal
25,Male,1.7487683443253417,59.13263929318225,19.335824566330075,Normal
44,Male,1.8297296764000643,57.58065361322545,17.198981384894672,Underweight
25,Female,1.628920953307225,70.11443336607917,26.424538368730943,Overweight
19,Female,1.6595840484258,52.480007701162194,19.054404761398075,Normal
49,Male,1.714678040927106,90.3396154979832,30.726498036560702,Obese
19,Male,1.7157819473648497,94.7839600345608,32.19664812434506,Obese
18,Male,1.880578176427807,81.78749671652139,23.126192268388262,Normal
43,Female,1.7029485671529505,74.47659779611413,25.68128592903565,Overweight
38,Female,1.683496025178231,77.98398101526044,27.51574088842844,Overweight
30,Female,1.5862323224000523,67.23083954597368,26.7199071208189,Overweight
29,Male,1.743426430676838,83.56983097146303,27.494275011822342,Overweight
20,Male,1.973990935872037,73.58585170270472,18.884435730358927,Normal
62,Female,1.7021846269128695,60.72427036138696,20.95795856348359,Normal
58,Female,1.437938779896832,53.10906912393898,25.68549244869124,Overweight
49,Male,1.9151448394778845,106.63011342414158,29.072114606803098,Overweight
32,Female,1.4887686850494548,72.06323568591232,32.513169482228214,Obese
42,Male,1.9545134665484696,92.07754078839788,24.10329285669637,Normal
19,Female,1.426933705312825,69.62671773964891,34.19545050964066,Obese
63,Female,1.5885379423949135,65.90560907955651,26.117234776523187,Overweight
26,Female,1.7873509737525648,54.99993766778404,17.216406756443046,Underweight
19,Female,1.6605503720473225,76.60260749208197,27.780460749544936,Overweight
49,Male,1.936350433756297,103.11515174727272,27.501385317750096,Overweight
41,Male,1.895086029034444,66.46459343943042,18.50684947708217,Normal
38,Male,1.745545564287137,99.91992362924834,32.79364672874897,Obese
47,Female,1.7872882506852283,84.10127562912103,26.3277279910136,Overweight
28,Female,1.6390659633840514,85.65595619094296,31.88340558259939,Obese
60,Male,1.7041667350359495,52.183431434207606,17.968361077673986,Underweight
25,Male,1.738552409024174,54.35491032329699,17.983044101229922,Underweight
45,Male,1.874795815164554,101.3000127576815,28.820502532832656,Overweight
28,Female,1.724500959272632,51.733926235787,17.39596635114836,Underweight
53,Female,1.6729688036253143,69.70731312447272,24.905923964856218,Overweight
