Person ID,Gender,Age,Height,Weight
66,Female,31.0,1.716466952769451,101.96904274509704
67,Female,53.0,1.7749481835679668,94.0924532466129
68,Male,62.0,1.9744608624545523,82.25475655904788
69,Female,42.0,1.5965903202870204,75.13246886182677
70,Male,30.0,1.7537695172806422,57.41013991632305
71,Male,36.0,1.979520890462225,103.42265274201591
72,Female,24.0,1.669449535708143,51.32153569005146
73,Male,32.0,1.8208533901028547,50.20962015348028
74,Female,64.0,1.8027459277278213,90.39160437403598
75,Female,24.0,1.6954752410037166,99.5641446311413
76,Female,39.0,1.715082902944568,50.53164154062178
77,Male,30.0,1.8754605064850625,59.44403102573354
78,Male,25.0,1.968904805384288,69.45921652118051
79,Male,23.0,1.8965970815687565,87.46576941705331
80,Female,49.0,1.5184114710418075,67.21193482565485
81,Female,19.0,1.5390453673189115,78.26936728409201
82,Female,31.0,1.7194891940269872,79.33111870508463
83,Male,37.0,1.9405972866733163,63.83502851512869
84,Male,57.0,1.8136838395443056,52.1027706209839
85,Female,34.0,1.7043215087411667,73.07568294259445
86,Female,52.0,1.5187273311435034,57.90683665958233
87,Female,18.0,1.4549306911071096,61.622691026191
88,Female,41.0,1.7520547937013582,92.74908009396948
89,Female,31.0,1.7371032005540348,87.37195135990117
90,Female,41.0,1.7622848927679768,56.47602689141471
91,Male,33.0,1.8056470783988785,60.766515722236605
92,Male,46.0,1.88886715447764,68.45756595466625
93,Male,51.0,1.750006846469459,59.29634085059049
94,Female,59.0,1.8245997928791229,94.72622639281032
95,Female,52.0,1.4564756168936437,59.16050202135935
96,Male,52.0,1.7361514356394294,82.5352455812798
97,Female,30.0,1.793403227730814,106.18753974360943
98,Male,29.0,1.764280591895832,55.94124785777542
99,Male,31.0,1.7878960893546731,92.68721985786044
100,Male,29.0,1.8414419293060027,84.70720712139959
101,Female,30.0,1.790561128989228,100.2311315058604
102,Female,57.0,1.4815743882179218,67.4237046082441
103,Male,56.0,1.9370628556246168,63.41355045281045
104,Male,51.0,1.862114855182445,94.96209103120152
105,Male,38.0,1.9471624940010364,104.00699894488524
106,Female,23.0,1.8118335388576168,100.39720478443748
107,Male,25.0,1.883922063777264,58.19408107325127
108,Male,61.0,1.736034667376666,72.60177947545259
109,Male,21.0,1.7529859300696264,85.7517433484273
110,Male,53.0,1.751349757866666,61.48483899249767
111,Male,22.0,1.8298144793732407,108.93402689299276
112,Female,41.0,1.6839064466760811,79.24846629866987
113,Male,20.0,1.721547979755886,100.48972653683248
114,Female,19.0,1.817668686913864,101.78731249540834
115,Female,24.0,1.765036122642605,88.49048435851674
116,Female,38.0,1.7937734594729011,53.73951525133682
117,Female,58.0,1.742010406343062,52.01635739923904
118,Male,33.0,1.9190047210952463,86.50334988015763
119,Male,52.0,1.7888432354907329,103.60897563451704
120,Male,50.0,1.7843615728215545,69.08106621544064
121,Male,37.0,1.9133169519364204,59.74622779899542
122,Female,47.0,1.5910693503401805,74.0585740392848
123,Male,44.0,1.7949756864584252,87.61555611268935
124,Male,61.0,1.7798838599002234,74.55337160130401
125,Female,28.0,1.526199169408107,68.57169396282612
126,Female,36.0,1.7549083338623548,101.61121933180664
127,Male,45.0,1.84754126362812,93.51045588424644
128,Female,57.0,1.7844885456941224,108.11255457378869
129,Female,31.0,1.717021690579123,90.19027093008393
130,Male,47.0,1.7772067813961725,84.9096192693595
131,Female,25.0,1.5914347468960492,56.5011625879171
132,Male,27.0,1.881948073414008,97.60861110308232
133,Male,39.0,1.8992243829489943,68.70965638195054
134,Male,52.0,1.858971117018957,81.70376670209046
135,Female,45.0,1.448963348008523,73.22721830097035
136,Male,25.0,1.8997022921688065,87.693563119071
137,Female,53.0,1.5879959815576186,73.70421702327783
138,Male,47.0,1.9591402750528488,60.1862510892488
139,Male,28.0,1.758935773235049,99.84828882099592
140,Male,24.0,1.809486910115844,105.37223115655075
141,Female,36.0,1.5118736430855677,50.552101479234125
142,Male,38.0,1.9763211721302825,82.17679161623687
143,Male,28.0,1.942624358584301,53.76683909699472
144,Female,53.0,1.7497769627546225,104.89949986795222
145,Female,24.0,1.7569049487394166,103.73438026140964
146,Male,43.0,1.8616667940908809,101.51863535147204
147,Female,54.0,1.504433028695031,60.55802391014872
148,Male,41.0,1.7663360998624702,89.4287334673657
149,Female,19.0,1.4595849587428211,56.843460288742016
150,Female,24.0,1.6989647455639574,90.95196776149658
151,Female,63.0,1.420442989475176,67.27380086117108
152,Male,41.0,1.973605478905384,106.67841809002978
153,Female,39.0,1.5968026227799577,66.64322974107866
154,Female,65.0,1.727065878211523,98.63318200945804
155,Male,41.0,1.7335582603594288,72.9907390475481
156,Female,22.0,1.666727802108499,86.85771565944526
157,Female,62.0,1.4509472159549477,62.66313131653964
158,Female,42.0,1.711043841555647,56.033365877332216
159,Male,54.0,1.888901966323048,109.7548504416585
160,Female,48.0,1.6630611873912715,96.3726237931797
161,Female,64.0,1.8278984202956023,56.40758185850599
162,Female,62.0,1.7228762958181645,70.5589884389018
163,Female,61.0,1.811014770898835,105.56387984320604
164,Female,64.0,1.445840240047518,63.22500748056773
165,Male,59.0,1.93279148414676,58.36723083058969
166,Male,44.0,1.7037765289533224,83.41364328652577
167,Female,53.0,1.7670314402879526,88.72066503120573
168,Female,41.0,1.7027388143001292,86.00449525128892
169,Male,42.0,1.8327508049183,56.188327921864726
170,Male,35.0,1.7340022821126129,60.39647412020854
171,Female,27.0,1.6597639046915238,87.7770896904027
172,Male,54.0,1.9330884576584184,92.37212438221935
173,Female,56.0,1.6881134858488736,78.12605281241514
174,Female,60.0,1.4822212409202675,51.87933902267768
175,Male,59.0,1.7585390420598983,53.71662740245306
176,Female,50.0,1.817398244692758,101.34067286772128
177,Female,65.0,1.7898064856343074,51.49416312437621
178,Male,62.0,1.7917784505514327,81.65885765021706
179,Female,55.0,1.7516996156641549,80.7697749971741
180,Male,23.0,1.740352380516013,83.11169717413358
181,Male,56.0,1.842247975273872,109.94750671110316
182,Female,45.0,1.642711609628893,77.92413395483914
183,Male,38.0,1.9324495708829827,55.87405303584856
184,Female,61.0,1.6755284891258215,75.78903417253203
185,Female,28.0,1.7265645300842671,56.47641460822642
186,Male,54.0,1.941162630421858,104.17139435280444
187,Female,27.0,1.6626918161081594,67.59360224212188
188,Female,27.0,1.7785545275286705,99.53675057170754
189,Male,42.0,1.956349428165036,74.98711564519104
190,Female,45.0,1.475217510098617,53.02579977871698
191,Male,56.0,1.7791124142226906,60.19988833695815
192,Female,59.0,1.5696059927854682,78.93184182222566
193,Male,36.0,1.7883002950159776,99.29526386997895
194,Male,23.0,1.84639338258662,65.72252841799464
195,Female,41.0,1.586844499486629,70.55830020124975
196,Male,42.0,1.8236528453996643,80.86799545332995
197,Male,36.0,1.8554870118190168,72.07031604203058
198,Male,37.0,1.9506439438086545,82.45171371752988
199,Male,56.0,1.9058644009815493,102.054217813105
200,Male,27.0,1.9725293608571284,103.43425386153304
201,Male,45.0,1.7328439831079427,77.42538690878169
202,Female,55.0,1.5064542839489057,69.07717105805827
203,Male,64.0,1.8974907102509164,59.442292887196686
204,Male,34.0,1.838429494318268,79.3990964225553
205,Male,41.0,1.9778833645874008,104.43667263941842
206,Male,52.0,1.7059717268285235,93.29921948076044
207,Female,50.0,1.6756895439043795,88.87403898142313
208,Male,47.0,1.8239302403055184,61.91212016870712
209,Female,27.0,1.6824952947892235,60.050853249122014
210,Male,45.0,1.9662601406751936,81.60864081045929
211,Male,50.0,1.7996430170582152,77.39051983563922
212,Male,29.0,1.9485784054893067,85.82814892481711
213,Male,31.0,1.9186268200841057,66.27347775824045
214,Female,51.0,1.624300380689402,89.99286109346977
215,Male,18.0,1.8582428598618244,108.28813172231033
216,Male,54.0,1.789746789346118,78.61657399314197
217,Male,56.0,1.9614227358087728,103.09894157734831
218,Female,57.0,1.5433898681588445,81.47405309563962
219,Female,18.0,1.700800052937815,73.76384857492272
220,Male,57.0,1.792752908714773,66.7520581751399
221,Female,33.0,1.7671420404525409,101.9351056597528
222,Female,34.0,1.7915743130662438,88.40712778651508
223,Female,42.0,1.6256173783124028,73.63332506312481
224,Male,22.0,1.9441187086664595,69.36411816326341
225,Male,21.0,1.863321868039486,65.3112441107811
226,Male,60.0,1.7585251101727375,73.4427063470703
227,Male,43.0,1.892483144329448,74.49990462201455
228,Female,25.0,1.6464134916643598,56.6378471598804
229,Male,60.0,1.919474428265986,104.4768000354526
230,Male,55.0,1.9651691701715803,51.10889106013047
231,Male,59.0,1.7168360530355733,74.70696923084287
232,Male,63.0,1.8459805013885624,104.62270225470972
233,Male,22.0,1.8301533275920097,57.82925324925189
234,Male,20.0,1.9278044601708544,60.3806312810216
235,Male,22.0,1.7674254799225324,74.66268513190603
236,Female,38.0,1.827511649362464,107.08672875358748
237,Male,21.0,1.9083701478257469,82.77092995705036
238,Female,56.0,1.6617103314853,88.72043664018855
239,Male,44.0,1.8432112346080645,104.30068099942604
240,Male,30.0,1.7127922484579396,61.81559052174877
241,Male,53.0,1.8139629121306384,81.48273303165054
242,Male,23.0,1.845891734894436,93.65482354624744
243,Male,40.0,1.7479552156412577,83.23239226672095
244,Female,46.0,1.53491114676582,71.2581597029029
245,Female,31.0,1.7430023127383505,85.60237445604129
246,Female,33.0,1.7568528927157967,107.35007240439428
247,Male,62.0,1.7426646324178323,50.92871795160345
248,Male,53.0,1.762666507446085,59.45803119705499
249,Female,53.0,1.4711108623112603,72.64824599232037
250,Female,57.0,1.5204928444991943,67.42314407163559
251,Male,52.0,1.8731369512460343,65.26614494319367
252,Male,53.0,1.709961689905038,51.74440478709354
253,Female,47.0,1.7569121347595735,69.06956427985216
254,Female,25.0,1.5981290316882848,75.61105542445736
255,Female,56.0,1.6853996398596347,72.97471316684161
256,Male,62.0,1.756358996239014,91.10893466677626
257,Female,59.0,1.437045864638803,65.11259734366006
258,Male,42.0,1.7510375612704068,101.21347833068684
259,Female,52.0,1.7767766765274289,98.2951529428058
260,Female,20.0,1.7120808939497034,76.55116231850735
261,Male,31.0,1.9461691813087625,57.74325661771687
262,Female,25.0,1.7914372923148043,105.86118117432478
263,Female,31.0,1.6706271194768283,87.34667997985912
264,Male,23.0,1.7198242243855233,63.446992021082046
265,Male,24.0,1.7946489487983666,76.51816436048566
266,Female,18.0,1.7034902880972185,53.41980965698577
267,Male,28.0,1.953160103350943,91.45918195849046
268,Male,47.0,1.8919723952977456,77.91433383680523
269,Male,23.0,1.8208253027011767,72.10392487017624
270,Female,21.0,1.7630296988658916,50.84509201539816
271,Female,48.0,1.587354516368616,77.12197364209479
272,Female,47.0,1.6665189702012513,88.0398694631204
273,Male,55.0,1.821536823087996,82.85442408579618
274,Female,41.0,1.4106684167817352,50.27452116640831
275,Male,23.0,1.8827086186802269,79.42021354403863
276,Male,24.0,1.787668188126535,54.91911799850327
277,Male,46.0,1.872685155938828,62.226404555336046
278,Female,20.0,1.550941638674181,70.45943480620276
279,Male,44.0,1.94571712886006,70.3458447742094
280,Female,56.0,1.4685674318040325,60.09829538418995
281,Male,61.0,1.7552111970158424,96.60935035398887
282,Female,65.0,1.6356955811227127,88.93365202320258
283,Male,38.0,1.7950300432088495,93.98360642432206
284,Male,43.0,1.7762583894073265,69.97008830536775
285,Female,35.0,1.575775791400046,82.10179962366539
286,Female,54.0,1.616527310287614,71.59839915943286
287,Male,43.0,1.8781896142443388,66.9401943346634
288,Male,20.0,1.8623698081567528,70.03330123377528
289,Male,57.0,1.7618291467860785,54.5845434246055
290,Male,45.0,1.7350549187386235,72.03506840786523
291,Female,36.0,1.7038282376884746,98.0306047568336
292,Female,18.0,1.5533547552199174,54.769123480478186
293,Female,54.0,1.72064807297135,51.704342909945325
294,Male,36.0,1.7643972908960437,97.84989529550884
295,Female,60.0,1.6033260207729492,79.18573563040468
296,Female,53.0,1.7400159119260643,93.5178976236788
297,Male,47.0,1.821581771418179,67.38908581007469
298,Female,36.0,1.6824311646253511,58.96991034241498
299,Female,26.0,1.6009300996345286,80.77351656073375
300,Male,65.0,1.7591393428266384,51.21619525065715
301,Female,29.0,1.3921192033390295,63.63100484925644
302,Male,44.0,1.971605117505554,57.24142736297306
303,Male,36.0,1.954712554575535,73.06788275706313
304,Female,57.0,1.615814106372981,88.11330059613348
305,Female,48.0,1.6309065085668049,78.66883191373879
306,Female,26.0,1.8028971632405693,54.70733242402024
307,Male,24.0,1.924800838485383,65.1107886394982
308,Female,19.0,1.5002189948367226,59.86637402208565
309,Male,39.0,1.7586035670169389,101.19626748636522
310,Male,48.0,1.7410179213543555,72.13035319169302
311,Male,38.0,1.8221976305908936,64.55941309934823
312,Female,51.0,1.527828546056405,63.89170785693655
313,Female,44.0,1.7418794235122157,101.64489620610216
314,Male,45.0,1.7319090295009294,60.58241800594936
315,Female,30.0,1.623574977647268,86.14996610900475
316,Female,63.0,1.7451987682269383,104.91061419567824
317,Female,23.0,1.627235436281615,67.97150865004352
318,Female,37.0,1.7907396433234148,109.1009362315922
319,Female,35.0,1.5456775202701356,81.3380068385975
320,Male,48.0,1.842459456158113,84.47217040617193
321,Female,45.0,1.713133041594169,90.83636768074932
322,Female,29.0,1.752752621063858,105.88430134577402
323,Female,60.0,1.7429451092686437,102.21579194966692
324,Female,64.0,1.8096464505643883,51.61917716859881
325,Female,59.0,1.7145393450089732,99.72332421268204
326,Male,64.0,1.7141104958115363,82.30329813495227
327,Female,56.0,1.6223129819029998,78.4718745978616
328,Female,52.0,1.7592228892248445,83.57201194825731
329,Male,46.0,1.942284381835612,105.46350584078556
330,Female,65.0,1.7138254417283116,94.99757605249496
331,Male,40.0,1.851219104368606,67.09472431841543
332,Female,62.0,1.559530348143895,61.578648758581245
333,Male,47.0,1.959025211902764,60.20373328245082
334,Male,50.0,1.9331584338958303,108.14537899962352
335,Female,50.0,1.5024937201757596,76.9472893414065
336,Male,56.0,1.9615034999427496,57.16388829449763
337,Female,21.0,1.8134221635798649,101.48092650449098
338,Male,54.0,1.7512587072814956,97.5459550258098
339,Female,28.0,1.5023574674981215,71.39823480503318
340,Female,44.0,1.5602203749314718,66.39598174462184
341,Female,25.0,1.8086134907025635,108.99078714513688
342,Male,24.0,1.8056101571908023,75.02936428063617
343,Female,18.0,1.7408747094634345,104.844197366685
344,Female,54.0,1.7991931161223764,104.20371778177068
345,Female,34.0,1.7856995247583487,96.30744607524908
346,Male,33.0,1.8839966015033565,105.71053033991647
347,Female,30.0,1.78784242424214,98.34125962463465
348,Female,49.0,1.8211094452035568,66.60238436417065
349,Female,30.0,1.71293100313485,95.28758980268184
350,Female,36.0,1.8175563548248164,90.64709152255467
351,Female,49.0,1.7097546772539896,93.7832331859799
352,Male,63.0,1.7900919203451031,98.4527583918165
353,Female,25.0,1.5206720194992016,56.69146117913995
354,Female,35.0,1.7869322993686343,105.5896451127716
355,Female,56.0,1.622516816748221,83.17532977148579
356,Female,20.0,1.7808559606432677,72.37365801344221
357,Male,57.0,1.9561777577425408,104.71131212675633
358,Female,46.0,1.7508859401194914,99.34920549148926
359,Female,39.0,1.735126750919492,52.10299528107604
360,Male,49.0,1.950711259512023,82.86061543954604
361,Male,50.0,1.822201186772327,101.2470440067148
362,Male,56.0,1.908253079522516,74.7896315090398
363,Female,60.0,1.626872890420748,65.44661659298276
364,Female,46.0,1.7464959743535675,100.67677817207256
365,Male,32.0,1.9169249207742995,86.37525453844484
366,Male,26.0,1.8609221345904587,81.1113823499086
367,Female,55.0,1.7772640881747457,100.76034410682637
368,Male,28.0,1.830876930378121,78.24545978819721
369,Male,55.0,1.9614736200866143,85.88558082401356
370,Male,41.0,1.9252197111852687,66.57650868573691
371,Female,41.0,1.8283090992616784,89.51492289196594
372,Male,51.0,1.7783528918758842,97.93288603213972
373,Female,53.0,1.6515701356668129,88.05342494263812
374,Male,20.0,1.8200859044337,64.75867281261614
375,Male,39.0,1.9288762128510577,99.30686541829994
376,Female,50.0,1.6084806959764733,55.410820987174326
377,Female,21.0,1.5139763104907589,57.463677356393
378,Male,31.0,1.9283268271890768,88.9510456516125
379,Male,25.0,1.7487683443253417,59.13263929318225
380,Male,44.0,1.8297296764000643,57.58065361322545
381,Female,25.0,1.628920953307225,70.11443336607917
382,Female,19.0,1.6595840484258,52.480007701162194
383,Male,49.0,1.714678040927106,90.3396154979832
384,Male,19.0,1.7157819473648497,94.7839600345608
385,Male,18.0,1.880578176427807,81.78749671652139
386,Female,43.0,1.7029485671529505,74.47659779611413
387,Female,38.0,1.683496025178231,77.98398101526044
388,Female,30.0,1.5862323224000523,67.23083954597368
389,Male,29.0,1.743426430676838,83.56983097146303
390,Male,20.0,1.973990935872037,73.58585170270472
391,Female,62.0,1.7021846269128695,60.72427036138696
392,Female,58.0,1.437938779896832,53.10906912393898
393,Male,49.0,1.9151448394778845,106.63011342414158
394,Female,32.0,1.4887686850494548,72.06323568591232
395,Male,42.0,1.9545134665484696,92.07754078839788
396,Female,19.0,1.426933705312825,69.62671773964891
397,Female,63.0,1.5885379423949135,65.90560907955651
398,Female,26.0,1.7873509737525648,54.99993766778404
399,Female,19.0,1.6605503720473225,76.60260749208197
400,Male,49.0,1.936350433756297,103.11515174727272
401,Male,41.0,1.895086029034444,66.46459343943042
402,Male,38.0,1.745545564287137,99.91992362924834
403,Female,47.0,1.7872882506852283,84.10127562912103
404,Female,28.0,1.6390659633840514,85.65595619094296
405,Male,60.0,1.7041667350359495,52.183431434207606
406,Male,25.0,1.738552409024174,54.35491032329699
407,Male,45.0,1.874795815164554,101.3000127576815
408,Female,28.0,1.724500959272632,51.733926235787
409,Female,53.0,1.6729688036253143,69.70731312447272
410,Female,18.0,1.762089921687063,97.80034081620124
411,Male,29.0,1.770646683106361,76.94963041746259
412,Male,35.0,1.700642750624798,100.40274956375754
413,Female,36.0,1.7410561094441694,77.73759303653168
414,Female,64.0,1.495642378681857,54.45733575118553
415,Female,30.0,1.5888814411598715,58.9149503815857
416,Female,21.0,1.6293398186449746,86.94485721044913
417,Male,64.0,1.932521099359452,100.53856848107785
418,Male,30.0,1.745782427381076,97.13950782213882
419,Male,42.0,1.7658326550069454,99.66360024209304
420,Female,30.0,1.727065046782208,96.3840200792746
421,Male,62.0,1.8040392758404395,81.2297840163042
422,Female,63.0,1.464273143868768,63.13672374294638
423,Female,23.0,1.62804058239274,91.4467127115172
424,Male,38.0,1.8202511316185288,104.65950622673012
425,Male,22.0,1.850214046009091,107.67202738954816
426,Female,21.0,1.7130619922852257,65.81767451326563
427,Female,30.0,1.7380617580513422,98.48775236369173
428,Female,21.0,1.690752687744224,91.35023213162454
429,Male,23.0,1.80939733867812,91.32561358128088
430,Female,59.0,1.730228230941597,93.145327168576
431,Male,58.0,1.703151272461541,83.81764437120631
432,Female,60.0,1.794189216194832,99.31448728000336
433,Male,31.0,1.8927443987340016,51.369768999971576
434,Male,56.0,1.8218368831930205,78.27294470336366
435,Male,61.0,1.91192935455737,68.97334273421357
436,Female,63.0,1.7146348342976292,63.03799042641138
437,Male,50.0,1.9043398924773256,93.050580201899
438,Male,59.0,1.908203621175645,79.16216365174935
439,Male,52.0,1.9349167744919964,95.79459484706236
440,Female,53.0,1.6837015945753644,98.3804899589615
441,Female,38.0,1.7053807341593767,62.33942077144737
442,Male,41.0,1.9510877722986628,87.87292453212007
443,Male,63.0,1.9296052468301808,58.81458627196385
444,Female,45.0,1.671703822423674,51.74718370747604
445,Male,40.0,1.9768440569545176,56.90570282527837
446,Female,61.0,1.78276228525485,88.9620599096414
447,Male,41.0,1.8559239409785864,51.37784566754543
448,Male,45.0,1.911211251972782,50.06864248801151
449,Male,23.0,1.8856935636168493,56.73090879270959
450,Female,61.0,1.68287336559482,90.4362791739558
451,Male,28.0,1.774071365448885,85.0710960036433
452,Male,47.0,1.762797263204429,107.40891635444476
453,Male,44.0,1.8804394301493608,101.17536323895054
454,Male,20.0,1.7454755915460156,57.7641927147211
455,Female,51.0,1.6813790831401412,82.90050167616992
456,Female,39.0,1.7912388128401626,105.8631194724604
457,Male,61.0,1.8823581938655984,73.43169527139091
458,Female,42.0,1.8169071229629488,104.62708884949716
459,Female,64.0,1.7957615006535408,106.64649890342152
460,Female,56.0,1.5940258347705816,55.47709641406122
461,Male,49.0,1.8604030181433595,83.41413544085137
462,Female,42.0,1.6118859389503557,78.98312828717798
463,Male,30.0,1.895280466221782,71.85367369554035
464,Female,38.0,1.772052076118967,107.2384170858206
465,Male,64.0,1.947867110857097,92.95092641203948
466,Male,40.0,1.7372754795477758,83.8154559174111
467,Male,44.0,1.7847337137312078,63.192209547599525
468,Female,31.0,1.7667513575258815,52.743271289060274
469,Male,52.0,1.8605634310239856,58.322797575972125
470,Male,34.0,1.7639393593069626,65.76784973116551
471,Female,64.0,1.6598680860617958,63.86719278417259
472,Male,42.0,1.7204480450382498,92.9876643237814
473,Male,44.0,1.922445825372274,70.17765459114598
474,Male,50.0,1.847898040245146,104.10641207609962
475,Female,41.0,1.7388904602924125,100.55340967004192
476,Male,54.0,1.8313659186522768,79.2759617442373
477,Male,44.0,1.958368157960896,67.95502743512202
478,Female,34.0,1.639746653591088,75.66550871304476
479,Female,53.0,1.8249800732539208,85.62798815714642
480,Male,50.0,1.9416427482504484,70.86255049667835
481,Male,48.0,1.896665644958311,79.32696871731096
482,Male,39.0,1.968355474197324,95.47762418936856
483,Female,31.0,1.530824352713301,79.93720791751689
484,Male,41.0,1.9595320281970496,81.22929616124968
485,Female,35.0,1.4741240997341265,58.19561440691026
486,Male,36.0,1.8843870989504512,72.95432818386453
487,Female,63.0,1.7520653089732523,104.04642433896076
488,Female,46.0,1.727615987846521,92.88359766068272
489,Female,18.0,1.4580426454513011,69.65600493751755
490,Male,33.0,1.7642101094469855,53.20530664369188
491,Female,33.0,1.6369994779458124,67.47750539735176
492,Male,24.0,1.7067865373200324,77.62864376203215
493,Female,36.0,1.7759866542795573,50.89625518235872
494,Female,58.0,1.7845893756324247,108.8812538629918
495,Male,46.0,1.9309273705675465,75.43898924828409
496,Female,21.0,1.7599798379461342,100.32343754916027
497,Female,52.0,1.598087766711011,51.03059242946716
498,Male,35.0,1.834088072237639,91.34639083036424
499,Female,22.0,1.4839557585079135,68.92862348555761
500,Male,27.0,1.9000554340065887,99.78768321864918
501,Male,21.0,1.9413094408546296,106.88275285730975
502,Male,65.0,1.9583400225502887,63.83091819872683
503,Female,48.0,1.7097679586213228,102.0938189583354
504,Female,28.0,1.6589424364162864,93.04844231532353
505,Female,52.0,1.57421747483023,82.91695971154766
506,Male,61.0,1.952878246996848,101.54397875254487
507,Male,43.0,1.972401040776204,78.88262993882452
508,Female,61.0,1.81501945566588,76.76423105444051
509,Male,52.0,1.8691597974649687,91.90515577554706
510,Male,65.0,1.867905948538172,85.69213824505766
511,Male,50.0,1.8202532418020707,88.0484300125775
512,Male,34.0,1.897203328239165,108.4564376045012
513,Male,58.0,1.937533907853834,72.84554195467737
514,Male,57.0,1.913134643625284,90.98171651925664
515,Female,64.0,1.4318458687334366,54.45512127938768
516,Female,49.0,1.5864567293307847,74.3402363196669
517,Female,47.0,1.5198089177250818,76.67621111798556
518,Female,47.0,1.646119872417786,54.72726712039292
519,Male,31.0,1.7319698195968416,73.85325259674734
520,Female,58.0,1.7710925622208638,88.75660514929211
521,Female,19.0,1.7130325779074378,100.7188437091324
522,Female,62.0,1.6481696529728578,74.93107077694926
523,Male,45.0,1.9399366724002287,80.50876458810075
524,Male,35.0,1.812845906154432,97.52476346747255
525,Male,27.0,1.973412728397148,92.90024688144275
526,Male,58.0,1.8220722222255543,104.73117257723756
527,Male,23.0,1.7019424867908377,97.6902643743796
528,Male,22.0,1.9311396876473987,72.6068467894126
529,Male,56.0,1.7186452823270626,75.15809181698262
530,Female,60.0,1.6936479534047106,90.88836187751994
531,Female,62.0,1.535980781590046,70.65424089784487
532,Female,50.0,1.7438168796830835,100.66135732100892
533,Male,43.0,1.7548468103692632,92.23004573565088
534,Male,46.0,1.8200572543002345,79.83012035784932
535,Male,30.0,1.9672172117236648,100.66081541482782
536,Female,53.0,1.7958612550974953,77.32583115410209
537,Male,60.0,1.893322813305062,68.11137838065484
538,Male,34.0,1.7237458028509394,79.42468127686287
539,Male,44.0,1.911322595895384,64.06943190190961
540,Female,38.0,1.8114909099851333,105.67501921263006
541,Male,49.0,1.9608942478518632,79.08758496026978
542,Male,28.0,1.7453274774895569,89.70193150225617
543,Female,26.0,1.5446388917917566,76.57990176534251
544,Female,42.0,1.516675353750495,68.63722149152838
